0,405,297,216,252,171,63,468,249,168,60,465,15,420,312,231,244,163,55,460,10,415,307,226,7,412,304,223,259,178,70,475,617,
0,405,297,216,252,171,63,468,249,168,60,465,15,420,312,231,616,245,164,56,461,11,416,308,227,8,413,305,224,260,179,71,476,
0,405,297,216,261,180,72,477,246,165,57,462,21,426,318,237,244,163,55,460,19,424,316,235,4,409,301,220,265,184,76,481,611,
0,405,297,216,261,180,72,477,246,165,57,462,21,426,318,237,610,245,164,56,461,20,425,317,236,5,410,302,221,266,185,77,482,
0,405,297,216,261,180,72,477,249,168,60,465,24,429,321,240,244,163,55,460,19,424,316,235,7,412,304,223,268,187,79,484,608,
0,405,297,216,261,180,72,477,249,168,60,465,24,429,321,240,607,245,164,56,461,20,425,317,236,8,413,305,224,269,188,80,485,
0,648,513,189,495,171,36,684,489,165,30,678,12,660,525,201,487,163,28,676,10,658,523,199,4,652,517,193,499,175,40,688,404,
0,648,513,189,495,171,36,684,489,165,30,678,12,660,525,201,403,488,164,29,677,11,659,524,200,5,653,518,194,500,176,41,689,
0,648,513,189,495,171,36,684,492,168,33,681,15,663,528,204,487,163,28,676,10,658,523,199,7,655,520,196,502,178,43,691,401,
0,648,513,189,495,171,36,684,492,168,33,681,15,663,528,204,400,488,164,29,677,11,659,524,200,8,656,521,197,503,179,44,692,
0,648,513,189,504,180,45,693,489,165,30,678,21,669,534,210,487,163,28,676,19,667,532,208,4,652,517,193,508,184,49,697,395,
0,648,513,189,504,180,45,693,489,165,30,678,21,669,534,210,394,488,164,29,677,20,668,533,209,5,653,518,194,509,185,50,698,
0,648,513,189,504,180,45,693,492,168,33,681,24,672,537,213,487,163,28,676,19,667,532,208,7,655,520,196,511,187,52,700,392,
0,648,513,189,504,180,45,693,492,168,33,681,24,672,537,213,391,488,164,29,677,20,668,533,209,8,656,521,197,512,188,53,701,
0,648,540,216,495,171,63,711,489,165,57,705,12,660,552,228,487,163,55,703,10,658,550,226,4,652,544,220,499,175,67,715,377,
0,648,540,216,495,171,63,711,489,165,57,705,12,660,552,228,376,488,164,56,704,11,659,551,227,5,653,545,221,500,176,68,716,
0,648,540,216,495,171,63,711,492,168,60,708,15,663,555,231,487,163,55,703,10,658,550,226,7,655,547,223,502,178,70,718,374,
0,648,540,216,495,171,63,711,492,168,60,708,15,663,555,231,373,488,164,56,704,11,659,551,227,8,656,548,224,503,179,71,719,
0,648,540,216,504,180,72,720,489,165,57,705,21,669,561,237,487,163,55,703,19,667,559,235,4,652,544,220,508,184,76,724,368,
0,648,540,216,504,180,72,720,489,165,57,705,21,669,561,237,367,488,164,56,704,20,668,560,236,5,653,545,221,509,185,77,725,
0,648,540,216,504,180,72,720,492,168,60,708,24,672,564,240,487,163,55,703,19,667,559,235,7,655,547,223,511,187,79,727,365,
0,648,540,216,504,180,72,720,492,168,60,708,24,672,564,240,364,488,164,56,704,20,668,560,236,8,656,548,224,512,188,80,728,
0,364,688,634,472,616,454,400,724,610,448,394,718,376,700,646,484,608,446,392,716,374,698,644,482,368,692,638,476,620,458,404,728,
0,607,445,391,715,373,697,643,481,367,691,637,475,619,457,403,727,365,689,635,473,617,455,401,725,611,449,395,719,377,701,647,485,
